pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.202626.53-S-CM.CLEJA.10.HN,2019-12-24 20:26:26.530000,0.22,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:23.690000,2019-12-24 20:26:27.880000,0.31,7.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202629.35-S-CM.URMC.00.HH,2019-12-24 20:26:29.358393,0.6,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:25.628393,2019-12-24 20:26:31.268393,0.89,10.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.202634.62-P-CM.PRA.00.HH,2019-12-24 20:26:34.628393,0.07,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:26:34.538393,2019-12-24 20:26:50.118393,0.24,9.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202642.08-S-CM.GARC.00.HH,2019-12-24 20:26:42.088393,0.12,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:18.998393,2019-12-24 20:26:51.628393,0.38,12.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.202645.21-S-CM.PRA.00.HH,2019-12-24 20:26:45.218393,0.1,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:34.538393,2019-12-24 20:26:50.118393,0.24,9.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202653.99-P-CM.GARC.00.HH,2019-12-24 20:26:53.998393,0.34,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:26:53.338393,2019-12-24 20:27:25.598393,0.93,6.2,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.202655.96-P-CM.YOT.00.HH,2019-12-24 20:26:55.968393,0.37,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:26:55.098393,2019-12-24 20:27:44.398393,0.95,8.0,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202656.24-S-CM.YOT.00.HH,2019-12-24 20:26:56.248393,0.06,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:24.418393,2019-12-24 20:27:06.008393,0.36,8.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202658.01-P-CM.FLO2.00.HH,2019-12-24 20:26:58.018393,0.62,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:26:56.448393,2019-12-24 20:27:46.728393,0.96,5.5,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.202716.16-S-CM.GARC.00.HH,2019-12-24 20:27:16.168393,0.37,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:53.338393,2019-12-24 20:27:25.598393,0.93,6.4,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.202728.96-P-CM.CLEJA.10.HN,2019-12-24 20:27:28.960000,0.86,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:28.880000,2019-12-24 20:27:30.480000,0.89,45.2,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202729.13-P-CM.URMC.00.HH,2019-12-24 20:27:29.138393,0.81,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:29.058393,2019-12-24 20:27:34.728393,0.93,19.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.202729.94-S-CM.CLEJA.10.HN,2019-12-24 20:27:29.940000,0.77,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:28.880000,2019-12-24 20:27:30.480000,0.89,3.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202730.20-S-CM.FLO2.00.HH,2019-12-24 20:27:30.208393,0.02,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:30.018393,2019-12-24 20:27:30.688393,0.14,3.3,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.202730.23-S-CM.YOT.00.HH,2019-12-24 20:27:30.238393,0.39,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:55.098393,2019-12-24 20:27:44.398393,0.95,11.1,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202732.30-S-CM.FLO2.00.HH,2019-12-24 20:27:32.308393,0.33,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:26:56.448393,2019-12-24 20:27:46.728393,0.96,11.3,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.202732.93-S-CM.URMC.00.HH,2019-12-24 20:27:32.938393,0.55,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:29.058393,2019-12-24 20:27:34.728393,0.93,9.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.202737.52-P-CM.PRA.00.HH,2019-12-24 20:27:37.528393,0.75,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:37.488393,2019-12-24 20:27:52.238393,0.94,10.7,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202747.77-S-CM.PRA.00.HH,2019-12-24 20:27:47.778393,0.58,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:37.488393,2019-12-24 20:27:52.238393,0.94,7.0,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202749.35-P-CM.CLEJA.10.HN,2019-12-24 20:27:49.350000,0.75,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:49.350000,2019-12-24 20:27:51.080000,0.87,45.2,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202750.43-S-CM.CLEJA.10.HN,2019-12-24 20:27:50.430000,0.66,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:49.350000,2019-12-24 20:27:51.080000,0.87,3.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202756.04-P-CM.GARC.00.HH,2019-12-24 20:27:56.048393,0.11,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:56.208393,2019-12-24 20:27:56.528393,0.1,2.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.202759.46-P-CM.CLEJA.10.HN,2019-12-24 20:27:59.460000,0.43,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:59.410000,2019-12-24 20:28:02.970000,0.44,16.5,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202759.48-P-CM.PRA.00.HH,2019-12-24 20:27:59.488393,0.53,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:27:59.338393,2019-12-24 20:28:15.598393,0.56,10.7,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202801.75-S-CM.CLEJA.10.HN,2019-12-24 20:28:01.750000,0.22,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:59.410000,2019-12-24 20:28:02.970000,0.44,9.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.202809.94-S-CM.PRA.00.HH,2019-12-24 20:28:09.948393,0.57,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:27:59.338393,2019-12-24 20:28:15.598393,0.56,7.0,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202819.18-S-CM.GARC.00.HH,2019-12-24 20:28:19.188393,0.04,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:28:18.618393,2019-12-24 20:28:28.508393,0.16,,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.202824.89-P-CM.YOT.00.HH,2019-12-24 20:28:24.898393,0.47,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:28:23.868393,2019-12-24 20:28:35.898393,0.85,6.9,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202832.39-S-CM.YOT.00.HH,2019-12-24 20:28:32.398393,0.56,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:28:23.868393,2019-12-24 20:28:35.898393,0.85,6.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202847.38-P-CM.YOT.00.HH,2019-12-24 20:28:47.388393,0.1,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:28:47.028393,2019-12-24 20:28:58.738393,0.42,6.9,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.202855.01-S-CM.YOT.00.HH,2019-12-24 20:28:55.018393,0.19,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:28:47.028393,2019-12-24 20:28:58.738393,0.42,6.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203216.25-P-CM.URMC.00.HH,2019-12-24 20:32:16.258393,0.59,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:16.078393,2019-12-24 20:32:22.538393,0.32,18.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203220.47-S-CM.URMC.00.HH,2019-12-24 20:32:20.478393,0.09,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:16.078393,2019-12-24 20:32:22.538393,0.32,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203224.08-P-CM.PRA.00.HH,2019-12-24 20:32:24.088393,0.82,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:23.998393,2019-12-24 20:32:38.508393,0.86,18.2,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203230.99-P-CM.ORTC.00.HH,2019-12-24 20:32:30.998393,0.87,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:30.878393,2019-12-24 20:32:53.338393,0.97,5.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.203232.99-P-CM.CHI.00.HH,2019-12-24 20:32:32.998394,0.9,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:32.908394,2019-12-24 20:32:57.498394,0.94,7.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203234.27-S-CM.PRA.00.HH,2019-12-24 20:32:34.278393,0.58,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:23.998393,2019-12-24 20:32:38.508393,0.86,12.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203243.20-P-CM.GARC.00.HH,2019-12-24 20:32:43.208393,0.41,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:42.648393,2019-12-24 20:33:16.368393,0.94,9.7,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203246.69-S-CM.ORTC.00.HH,2019-12-24 20:32:46.698393,0.42,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:30.878393,2019-12-24 20:32:53.338393,0.97,2.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.203248.50-S-CM.CHI.00.HH,2019-12-24 20:32:48.508394,0.07,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:32.908394,2019-12-24 20:32:57.498394,0.94,1.0,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203249.40-P-CM.YOT.00.HH,2019-12-24 20:32:49.408393,0.02,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:47.168393,2019-12-24 20:32:51.168393,0.15,11.3,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203306.64-S-CM.GARC.00.HH,2019-12-24 20:33:06.648393,0.47,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:42.648393,2019-12-24 20:33:16.368393,0.94,11.8,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203310.06-P-CM.URMC.00.HH,2019-12-24 20:33:10.068393,0.19,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:33:09.988393,2019-12-24 20:33:11.278393,0.22,9.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203310.16-P-CM.FLO2.00.HH,2019-12-24 20:33:10.168393,0.02,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:33:09.768393,2019-12-24 20:33:28.288393,0.27,1.0,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.203310.78-S-CM.URMC.00.HH,2019-12-24 20:33:10.788393,0.22,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:33:09.988393,2019-12-24 20:33:11.278393,0.22,8.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203322.90-S-CM.FLO2.00.HH,2019-12-24 20:33:22.908393,0.18,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:33:09.768393,2019-12-24 20:33:28.288393,0.27,14.1,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.203331.20-P-CM.URMC.00.HH,2019-12-24 20:33:31.208393,0.18,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:33:31.158393,2019-12-24 20:33:32.328393,0.42,9.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203331.89-S-CM.URMC.00.HH,2019-12-24 20:33:31.898393,0.36,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:33:31.158393,2019-12-24 20:33:32.328393,0.42,8.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203359.92-S-CM.FLO2.00.HH,2019-12-24 20:33:59.928393,0.02,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:33:48.158393,2019-12-24 20:34:03.548393,0.17,14.1,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.203420.16-P-CM.URMC.00.HH,2019-12-24 20:34:20.168393,0.73,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:34:20.118393,2019-12-24 20:34:26.048393,0.6,18.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203424.19-S-CM.URMC.00.HH,2019-12-24 20:34:24.198393,0.17,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:34:20.118393,2019-12-24 20:34:26.048393,0.6,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203428.30-P-CM.PRA.00.HH,2019-12-24 20:34:28.308393,0.62,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:34:28.348393,2019-12-24 20:34:42.928393,0.24,9.6,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203436.90-P-CM.ORTC.00.HH,2019-12-24 20:34:36.908393,0.02,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:34:36.998393,2019-12-24 20:35:01.628393,0.34,-1.6,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.203438.32-S-CM.PRA.00.HH,2019-12-24 20:34:38.328393,0.1,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:34:28.348393,2019-12-24 20:34:42.928393,0.24,11.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.203442.59-P-CM.URMC.00.HH,2019-12-24 20:34:42.598393,0.02,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:34:42.588393,2019-12-24 20:34:47.988393,0.15,18.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203446.47-S-CM.URMC.00.HH,2019-12-24 20:34:46.478393,0.07,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:34:42.588393,2019-12-24 20:34:47.988393,0.15,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203455.59-S-CM.ORTC.00.HH,2019-12-24 20:34:55.598393,0.4,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:34:36.998393,2019-12-24 20:35:01.628393,0.34,9.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.203519.47-S-CM.ORTC.00.HH,2019-12-24 20:35:19.478393,0.06,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:35:09.358393,2019-12-24 20:35:21.438393,0.17,9.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.203520.09-P-CM.URMC.00.HH,2019-12-24 20:35:20.098393,0.78,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:35:20.088393,2019-12-24 20:35:25.278393,0.65,11.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203523.60-S-CM.URMC.00.HH,2019-12-24 20:35:23.608393,0.45,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:35:20.088393,2019-12-24 20:35:25.278393,0.65,13.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203537.18-P-CM.URMC.00.HH,2019-12-24 20:35:37.188393,0.02,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:35:37.608393,2019-12-24 20:35:40.848393,0.12,10.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203540.18-S-CM.URMC.00.HH,2019-12-24 20:35:40.188393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:35:37.608393,2019-12-24 20:35:40.848393,0.12,13.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203549.61-P-CM.CHI.00.HH,2019-12-24 20:35:49.618394,0.55,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:35:49.378394,2019-12-24 20:36:00.668394,0.5,17.4,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203550.66-P-CM.URMC.00.HH,2019-12-24 20:35:50.668393,0.03,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:35:51.278393,2019-12-24 20:35:55.698393,0.13,10.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203554.40-S-CM.URMC.00.HH,2019-12-24 20:35:54.408393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:35:51.278393,2019-12-24 20:35:55.698393,0.13,13.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.203555.06-S-CM.CHI.00.HH,2019-12-24 20:35:55.068394,0.09,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:35:49.378394,2019-12-24 20:36:00.668394,0.5,1.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.203752.84-S-CM.URMC.00.HH,2019-12-24 20:37:52.848393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:37:50.358393,2019-12-24 20:37:54.728393,0.2,13.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
