pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type,id,event_idx,prob_gamma
20191225.001210.24-S-CM.ORTC.00.HH,2019-12-25 00:12:10.248393,0.67756677,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:04.095441,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1152000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2525,1152000,overlap,CM.ORTC.00.HH,62,0.00018977274686674157
20191225.001210.10-P-CM.URMC.00.HH,2019-12-25 00:12:10.108393,0.97971225,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:45.181885,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed_1152000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2511,1152000,overlap,CM.URMC.00.HH,63,0.00018371977650998795
20191225.001214.08-S-CM.URMC.00.HH,2019-12-25 00:12:14.088393,0.61963254,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:20:02.252404,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1152000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2909,1152000,overlap,CM.URMC.00.HH,63,0.00011716417973286477
20191225.001226.00-P-CM.ORTC.00.HH,2019-12-25 00:12:26.008393,0.9164271,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:48.863295,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1155000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1101,1155000,overlap,CM.ORTC.00.HH,63,0.00021577998186249594
20191225.001228.04-P-CM.CHI.00.HH,2019-12-25 00:12:28.048393,0.7807559,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:10.334201,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T225959Z__20191225T005959Z.mseed_432000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2805,432000,single,CM.CHI.00.HH,63,0.0001537969489727168
20191225.001245.90-S-CM.ORTC.00.HH,2019-12-25 00:12:45.908393,0.55543774,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:58.056090,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_435000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1591,435000,single,CM.ORTC.00.HH,63,0.00018977274686674157
20191225.001247.08-S-CM.CHI.00.HH,2019-12-25 00:12:47.088393,0.44003835,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:29.014052,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1158000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,209,1158000,overlap,CM.CHI.00.HH,63,9.000200971958937e-05
20191225.000536.46-P-CM.URMC.00.HH,2019-12-25 00:05:36.468393,0.81986654,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:14.160720,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1113000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2147,1113000,overlap,CM.URMC.00.HH,64,0.00018371977650998795
20191225.000540.11-S-CM.URMC.00.HH,2019-12-25 00:05:40.118393,0.73347473,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:14.649514,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T225959Z__20191225T005959Z.mseed_1113000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2512,1113000,overlap,CM.URMC.00.HH,64,0.00011716417973286477
20191225.000552.70-P-CM.ORTC.00.HH,2019-12-25 00:05:52.708393,0.36083248,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:57.370839,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_393000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,2271,393000,single,CM.ORTC.00.HH,64,0.00021577998186249594
20191225.000554.70-P-CM.CHI.00.HH,2019-12-25 00:05:54.708393,0.38016936,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:17.208041,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T225959Z__20191225T005959Z.mseed_1116000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,971,1116000,overlap,CM.CHI.00.HH,64,0.0001537969489727168
20191225.000612.95-S-CM.ORTC.00.HH,2019-12-25 00:06:12.958393,0.610239,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:57.481911,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed_396000,2019-12-24 22:59:59.998393,2019-12-25 00:59:59.998393,100.0,1296,396000,single,CM.ORTC.00.HH,64,0.00018977274686674157
