pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.195414.77-S-CM.CHI.00.HH,2019-12-24 19:54:14.778394,0.19,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:53:57.438394,2019-12-24 19:54:22.338394,0.94,5.1,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195415.04-S-CM.ORTC.00.HH,2019-12-24 19:54:15.048393,0.46,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:54:01.348393,2019-12-24 19:54:20.828393,0.96,8.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195415.44-P-CM.FLO2.00.HH,2019-12-24 19:54:15.448393,0.16,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:54:13.978393,2019-12-24 19:54:54.008393,0.42,12.9,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.195425.91-S-CM.PRA.00.HH,2019-12-24 19:54:25.918393,0.23,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:54:01.568393,2019-12-24 19:54:35.568393,0.75,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195429.56-S-CM.GARC.00.HH,2019-12-24 19:54:29.568393,0.34,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:54:05.978393,2019-12-24 19:54:39.308393,0.98,14.0,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195431.60-P-CM.YOT.00.HH,2019-12-24 19:54:31.608393,0.02,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:54:30.928393,2019-12-24 19:54:46.788393,0.41,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195442.61-S-CM.YOT.00.HH,2019-12-24 19:54:42.618393,0.16,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:54:30.928393,2019-12-24 19:54:46.788393,0.41,1.0,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195445.80-S-CM.FLO2.00.HH,2019-12-24 19:54:45.808393,0.1,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:54:13.978393,2019-12-24 19:54:54.008393,0.42,10.0,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.195516.75-P-CM.URMC.00.HH,2019-12-24 19:55:16.758393,0.54,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:55:16.868393,2019-12-24 19:55:22.378393,0.41,10.4,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195520.08-P-CM.URMC.00.HH,2019-12-24 19:55:20.088393,0.08,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:55:20.218393,2019-12-24 19:55:21.208393,0.16,5.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195520.60-S-CM.URMC.00.HH,2019-12-24 19:55:20.608393,0.25,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:55:16.868393,2019-12-24 19:55:22.378393,0.41,10.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195520.72-S-CM.URMC.00.HH,2019-12-24 19:55:20.728393,0.06,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:55:20.218393,2019-12-24 19:55:21.208393,0.16,8.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195524.97-P-CM.PRA.00.HH,2019-12-24 19:55:24.978393,0.22,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:55:25.268393,2019-12-24 19:55:38.668393,0.16,3.4,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195534.96-S-CM.PRA.00.HH,2019-12-24 19:55:34.968393,0.08,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:55:25.268393,2019-12-24 19:55:38.668393,0.16,10.5,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195550.24-P-CM.URMC.00.HH,2019-12-24 19:55:50.248393,0.16,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:55:49.918393,2019-12-24 19:55:51.058393,0.17,5.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195550.65-S-CM.URMC.00.HH,2019-12-24 19:55:50.658393,0.19,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:55:49.918393,2019-12-24 19:55:51.058393,0.17,8.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195614.60-P-CM.URMC.00.HH,2019-12-24 19:56:14.608393,0.11,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:14.418393,2019-12-24 19:56:15.768393,0.28,5.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195615.43-S-CM.URMC.00.HH,2019-12-24 19:56:15.438393,0.09,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:14.418393,2019-12-24 19:56:15.768393,0.28,8.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195640.49-P-CM.URMC.00.HH,2019-12-24 19:56:40.498393,0.79,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:40.338393,2019-12-24 19:56:46.028393,0.87,27.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195643.80-P-CM.URMC.00.HH,2019-12-24 19:56:43.808393,0.09,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:44.008393,2019-12-24 19:56:44.438393,0.18,9.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195644.38-S-CM.URMC.00.HH,2019-12-24 19:56:44.388393,0.38,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:44.008393,2019-12-24 19:56:44.438393,0.18,11.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195644.42-S-CM.URMC.00.HH,2019-12-24 19:56:44.428393,0.62,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:40.338393,2019-12-24 19:56:46.028393,0.87,11.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195648.59-P-CM.PRA.00.HH,2019-12-24 19:56:48.598393,0.46,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:48.608393,2019-12-24 19:56:55.388393,0.21,22.2,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195655.48-P-CM.URMC.00.HH,2019-12-24 19:56:55.488393,0.06,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:54.118393,2019-12-24 19:56:59.988393,0.4,27.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195655.86-P-CM.ORTC.00.HH,2019-12-24 19:56:55.868393,0.65,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:55.498393,2019-12-24 19:57:22.998393,0.96,11.9,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195657.64-P-CM.CHI.00.HH,2019-12-24 19:56:57.648394,0.54,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:56:57.348394,2019-12-24 19:57:22.168394,0.88,18.1,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195657.81-S-CM.URMC.00.HH,2019-12-24 19:56:57.818393,0.02,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:54.118393,2019-12-24 19:56:59.988393,0.4,11.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195707.42-P-CM.GARC.00.HH,2019-12-24 19:57:07.428393,0.55,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:57:06.718393,2019-12-24 19:57:40.148393,0.81,13.6,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195710.48-S-CM.CHI.00.HH,2019-12-24 19:57:10.488394,0.04,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:57.348394,2019-12-24 19:57:22.168394,0.88,2.7,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195714.82-S-CM.ORTC.00.HH,2019-12-24 19:57:14.828393,0.24,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:56:55.498393,2019-12-24 19:57:22.998393,0.96,5.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195728.19-P-CM.FLO2.00.HH,2019-12-24 19:57:28.198393,0.11,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:57:27.848393,2019-12-24 19:57:54.888393,0.62,1.1,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.195730.53-S-CM.GARC.00.HH,2019-12-24 19:57:30.538393,0.38,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:57:06.718393,2019-12-24 19:57:40.148393,0.81,14.5,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195743.37-P-CM.URMC.00.HH,2019-12-24 19:57:43.378393,0.55,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:57:43.248393,2019-12-24 19:57:54.228393,0.72,6.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195746.82-S-CM.FLO2.00.HH,2019-12-24 19:57:46.828393,0.24,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:57:27.848393,2019-12-24 19:57:54.888393,0.62,8.8,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.195751.23-S-CM.URMC.00.HH,2019-12-24 19:57:51.238393,0.54,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:57:43.248393,2019-12-24 19:57:54.228393,0.72,13.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195751.45-P-CM.PRA.00.HH,2019-12-24 19:57:51.458393,0.7,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:57:51.378393,2019-12-24 19:58:10.398393,0.57,7.7,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195801.40-S-CM.PRA.00.HH,2019-12-24 19:58:01.408393,0.02,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:57:51.378393,2019-12-24 19:58:10.398393,0.57,6.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195810.08-P-CM.ORTC.00.HH,2019-12-24 19:58:10.088393,0.02,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:10.398393,2019-12-24 19:58:19.728393,0.13,3.1,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195810.66-P-CM.URMC.00.HH,2019-12-24 19:58:10.668393,0.09,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:08.768393,2019-12-24 19:58:19.158393,0.77,6.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195814.87-P-CM.GARC.00.HH,2019-12-24 19:58:14.878393,0.1,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:12.738393,2019-12-24 19:58:47.258393,0.66,3.9,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195816.59-S-CM.URMC.00.HH,2019-12-24 19:58:16.598393,0.67,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:08.768393,2019-12-24 19:58:19.158393,0.77,13.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195817.50-S-CM.ORTC.00.HH,2019-12-24 19:58:17.508393,0.03,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:10.398393,2019-12-24 19:58:19.728393,0.13,5.5,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195820.20-P-CM.YOT.00.HH,2019-12-24 19:58:20.208393,0.2,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:16.668393,2019-12-24 19:58:57.928393,0.79,4.9,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195837.43-S-CM.GARC.00.HH,2019-12-24 19:58:37.438393,0.29,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:12.738393,2019-12-24 19:58:47.258393,0.66,11.6,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195846.36-S-CM.YOT.00.HH,2019-12-24 19:58:46.368393,0.37,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:16.668393,2019-12-24 19:58:57.928393,0.79,4.3,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195851.63-P-CM.URMC.00.HH,2019-12-24 19:58:51.638393,0.84,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:51.558393,2019-12-24 19:58:57.538393,0.91,26.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195855.72-S-CM.URMC.00.HH,2019-12-24 19:58:55.728393,0.47,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:51.558393,2019-12-24 19:58:57.538393,0.91,15.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195859.37-P-CM.PRA.00.HH,2019-12-24 19:58:59.378393,0.78,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:58:59.358393,2019-12-24 19:59:13.518393,0.98,33.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195901.98-P-CM.URMC.00.HH,2019-12-24 19:59:01.988393,0.08,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:02.208393,2019-12-24 19:59:05.988393,0.35,26.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195905.65-S-CM.URMC.00.HH,2019-12-24 19:59:05.658393,0.11,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:02.208393,2019-12-24 19:59:05.988393,0.35,15.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.195906.53-P-CM.ORTC.00.HH,2019-12-24 19:59:06.538393,0.73,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:06.398393,2019-12-24 19:59:28.248393,0.98,20.3,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195908.63-P-CM.CHI.00.HH,2019-12-24 19:59:08.638394,0.52,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:08.498394,2019-12-24 19:59:33.358394,0.94,19.3,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195909.45-S-CM.PRA.00.HH,2019-12-24 19:59:09.458393,0.41,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:58:59.358393,2019-12-24 19:59:13.518393,0.98,15.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195918.24-P-CM.GARC.00.HH,2019-12-24 19:59:18.248393,0.5,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:17.728393,2019-12-24 19:59:47.988393,0.63,14.2,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195921.83-S-CM.ORTC.00.HH,2019-12-24 19:59:21.838393,0.51,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:06.398393,2019-12-24 19:59:28.248393,0.98,8.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195923.09-P-CM.YOT.00.HH,2019-12-24 19:59:23.098393,0.47,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:22.838393,2019-12-24 19:59:25.728393,0.82,9.3,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195924.80-S-CM.YOT.00.HH,2019-12-24 19:59:24.808393,0.73,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:22.838393,2019-12-24 19:59:25.728393,0.82,11.2,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195926.26-S-CM.CHI.00.HH,2019-12-24 19:59:26.268394,0.18,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:08.498394,2019-12-24 19:59:33.358394,0.94,7.5,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195932.42-P-CM.ORTC.00.HH,2019-12-24 19:59:32.428393,0.03,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:32.968393,2019-12-24 19:59:47.988393,0.35,20.3,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.195934.06-P-CM.GARC.00.HH,2019-12-24 19:59:34.068393,0.05,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:34.058393,2019-12-24 19:59:44.878393,0.23,-2.1,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195941.94-S-CM.GARC.00.HH,2019-12-24 19:59:41.948393,0.24,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:34.058393,2019-12-24 19:59:44.878393,0.23,12.4,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195941.99-S-CM.GARC.00.HH,2019-12-24 19:59:41.998393,0.3,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:17.728393,2019-12-24 19:59:47.988393,0.63,11.7,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.195945.00-P-CM.YOT.00.HH,2019-12-24 19:59:45.008393,0.2,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 19:59:44.448393,2019-12-24 19:59:48.008393,0.59,9.3,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195946.77-S-CM.YOT.00.HH,2019-12-24 19:59:46.778393,0.25,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:44.448393,2019-12-24 19:59:48.008393,0.59,11.2,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.195947.60-S-CM.ORTC.00.HH,2019-12-24 19:59:47.608393,0.05,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 19:59:32.968393,2019-12-24 19:59:47.988393,0.35,8.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.200130.99-P-CM.URMC.00.HH,2019-12-24 20:01:30.998393,0.83,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:01:30.908393,2019-12-24 20:01:37.328393,0.77,19.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.200135.19-S-CM.URMC.00.HH,2019-12-24 20:01:35.198393,0.4,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:01:30.908393,2019-12-24 20:01:37.328393,0.77,8.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.200139.19-P-CM.PRA.00.HH,2019-12-24 20:01:39.198393,0.67,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:01:39.118393,2019-12-24 20:01:54.008393,0.83,11.8,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.200148.13-P-CM.CHI.00.HH,2019-12-24 20:01:48.138394,0.17,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:01:47.588394,2019-12-24 20:02:12.638394,0.75,5.3,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.200148.70-P-CM.URMC.00.HH,2019-12-24 20:01:48.708393,0.03,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:01:46.458393,2019-12-24 20:01:53.988393,0.35,19.8,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
