pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,id,event_idx,prob_gamma
20191224.194813.36-P-CM.CLEJA.10.HN,2019-12-24 19:48:13.360000,0.85,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:48:13.240000,2019-12-24 19:48:17.450000,0.82,18.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,13,8.137991977191389e-05
20191224.194815.17-P-CM.URMC.00.HH,2019-12-24 19:48:15.178393,0.44,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:48:14.288393,2019-12-24 19:48:20.808393,0.86,3.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,13,0.00011894114273385493
20191224.194816.06-S-CM.CLEJA.10.HN,2019-12-24 19:48:16.060000,0.52,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:48:13.240000,2019-12-24 19:48:17.450000,0.82,6.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,13,0.00032551780044517455
20191224.194818.94-S-CM.URMC.00.HH,2019-12-24 19:48:18.948393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:48:14.288393,2019-12-24 19:48:20.808393,0.86,14.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,13,0.000406905130389544
20191224.194830.48-P-CM.ORTC.00.HH,2019-12-24 19:48:30.488393,0.66,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:48:30.328393,2019-12-24 19:48:52.308393,0.97,12.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,13,0.0006203639623485591
20191224.194832.82-P-CM.CHI.00.HH,2019-12-24 19:48:32.828394,0.5,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:48:32.428394,2019-12-24 19:48:58.198394,0.94,10.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,13,0.0007655215316410832
20191224.194845.85-S-CM.ORTC.00.HH,2019-12-24 19:48:45.858393,0.53,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:48:30.328393,2019-12-24 19:48:52.308393,0.97,6.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,13,7.80677613353015e-05
20191224.194938.68-P-CM.CLEJA.10.HN,2019-12-24 19:49:38.680000,0.67,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:49:38.590000,2019-12-24 19:49:42.610000,0.4,21.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,14,8.137991977191389e-05
20191224.194940.62-P-CM.URMC.00.HH,2019-12-24 19:49:40.628393,0.79,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:49:40.518393,2019-12-24 19:49:46.408393,0.82,21.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,14,0.00011894114273385493
20191224.194941.36-S-CM.CLEJA.10.HN,2019-12-24 19:49:41.360000,0.24,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:49:38.590000,2019-12-24 19:49:42.610000,0.4,5.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,14,0.00032551780044517455
20191224.194944.41-S-CM.URMC.00.HH,2019-12-24 19:49:44.418393,0.4,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:49:40.518393,2019-12-24 19:49:46.408393,0.82,9.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,14,0.000406905130389544
20191224.194956.19-P-CM.ORTC.00.HH,2019-12-24 19:49:56.198393,0.65,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:49:56.038393,2019-12-24 19:50:19.428393,0.86,7.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,14,0.0006203639623485591
20191224.194958.34-P-CM.CHI.00.HH,2019-12-24 19:49:58.348394,0.67,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:49:58.188394,2019-12-24 19:50:23.718394,0.92,14.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,14,0.0007655215316410832
20191224.195012.36-S-CM.ORTC.00.HH,2019-12-24 19:50:12.368393,0.21,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:49:56.038393,2019-12-24 19:50:19.428393,0.86,0.8,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,14,7.80677613353015e-05
20191224.195005.93-P-CM.CLEJA.10.HN,2019-12-24 19:50:05.930000,0.82,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:50:05.900000,2019-12-24 19:50:10.330000,0.9,10.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,15,8.137991977191389e-05
20191224.195007.12-P-CM.URMC.00.HH,2019-12-24 19:50:07.128393,0.8,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:50:06.948393,2019-12-24 19:50:12.218393,0.68,13.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,15,0.00011894114273385493
20191224.195009.07-S-CM.CLEJA.10.HN,2019-12-24 19:50:09.070000,0.61,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:50:05.900000,2019-12-24 19:50:10.330000,0.9,2.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,15,0.00032551780044517455
20191224.195010.68-S-CM.URMC.00.HH,2019-12-24 19:50:10.688393,0.62,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:50:06.948393,2019-12-24 19:50:12.218393,0.68,12.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,15,0.000406905130389544
20191224.195025.11-P-CM.ORTC.00.HH,2019-12-24 19:50:25.118393,0.04,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:50:24.188393,2019-12-24 19:50:41.988393,0.54,7.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,15,0.0006203639623485591
20191224.195041.54-S-CM.ORTC.00.HH,2019-12-24 19:50:41.548393,0.11,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:50:24.188393,2019-12-24 19:50:41.988393,0.54,0.8,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,15,0.0007655215316410832
20191224.195337.88-P-CM.CLEJA.10.HN,2019-12-24 19:53:37.880000,0.91,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:53:37.810000,2019-12-24 19:53:42.350000,0.9,33.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,16,8.137991977191389e-05
20191224.195339.50-P-CM.URMC.00.HH,2019-12-24 19:53:39.508393,0.81,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:53:39.358393,2019-12-24 19:53:45.208393,0.88,33.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,16,0.00011894114273385493
20191224.195340.94-S-CM.CLEJA.10.HN,2019-12-24 19:53:40.940000,0.49,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:53:37.810000,2019-12-24 19:53:42.350000,0.9,2.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,16,0.00032551780044517455
20191224.195343.27-S-CM.URMC.00.HH,2019-12-24 19:53:43.278393,0.42,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:53:39.358393,2019-12-24 19:53:45.208393,0.88,16.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,16,0.000406905130389544
20191224.195358.01-P-CM.CHI.00.HH,2019-12-24 19:53:58.018394,0.36,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:53:57.378394,2019-12-24 19:54:22.608394,0.94,9.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,16,0.0006203639623485591
20191224.195414.79-S-CM.CHI.00.HH,2019-12-24 19:54:14.798394,0.2,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:53:57.378394,2019-12-24 19:54:22.608394,0.94,5.1,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,16,0.0007655215316410832
20191224.195638.21-P-CM.CLEJA.10.HN,2019-12-24 19:56:38.210000,0.92,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:56:38.160000,2019-12-24 19:56:41.780000,0.96,31.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,17,8.137991977191389e-05
20191224.195640.50-P-CM.URMC.00.HH,2019-12-24 19:56:40.508393,0.85,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:56:40.418393,2019-12-24 19:56:46.098393,0.95,27.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,17,0.00011894114273385493
20191224.195640.73-S-CM.CLEJA.10.HN,2019-12-24 19:56:40.730000,0.8,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:56:38.160000,2019-12-24 19:56:41.780000,0.96,6.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,17,0.00032551780044517455
20191224.195644.41-S-CM.URMC.00.HH,2019-12-24 19:56:44.418393,0.65,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:56:40.418393,2019-12-24 19:56:46.098393,0.95,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,17,0.000406905130389544
20191224.195655.84-P-CM.ORTC.00.HH,2019-12-24 19:56:55.848393,0.53,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:56:55.418393,2019-12-24 19:57:23.098393,0.95,12.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,17,0.0006203639623485591
20191224.195657.65-P-CM.CHI.00.HH,2019-12-24 19:56:57.658394,0.5,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:56:57.288394,2019-12-24 19:57:22.498394,0.85,18.1,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,17,0.0007655215316410832
20191224.195710.39-S-CM.CHI.00.HH,2019-12-24 19:57:10.398394,0.05,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:56:57.288394,2019-12-24 19:57:22.498394,0.85,2.6,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,17,7.80677613353015e-05
20191224.195849.71-P-CM.CLEJA.10.HN,2019-12-24 19:58:49.710000,0.82,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:58:49.630000,2019-12-24 19:58:54.190000,0.94,42.5,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,18,8.137991977191389e-05
20191224.195851.63-P-CM.URMC.00.HH,2019-12-24 19:58:51.638393,0.8,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:58:51.498393,2019-12-24 19:58:57.458393,0.85,26.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,18,0.00011894114273385493
20191224.195852.85-S-CM.CLEJA.10.HN,2019-12-24 19:58:52.850000,0.62,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:58:49.630000,2019-12-24 19:58:54.190000,0.94,5.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,18,0.00032551780044517455
20191224.195855.72-S-CM.URMC.00.HH,2019-12-24 19:58:55.728393,0.49,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:58:51.498393,2019-12-24 19:58:57.458393,0.85,15.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,18,0.000406905130389544
20191224.195906.51-P-CM.ORTC.00.HH,2019-12-24 19:59:06.518393,0.76,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:59:06.388393,2019-12-24 19:59:28.298393,0.98,20.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,18,0.0006203639623485591
20191224.195908.61-P-CM.CHI.00.HH,2019-12-24 19:59:08.618394,0.54,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:59:08.508394,2019-12-24 19:59:33.368394,0.94,19.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,18,0.0007655215316410832
20191224.195921.85-S-CM.ORTC.00.HH,2019-12-24 19:59:21.858393,0.47,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:59:06.388393,2019-12-24 19:59:28.298393,0.98,7.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,18,7.80677613353015e-05
20191224.200128.37-P-CM.CLEJA.10.HN,2019-12-24 20:01:28.370000,0.89,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:01:28.310000,2019-12-24 20:01:32.190000,0.92,28.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,19,8.137991977191389e-05
20191224.200130.97-S-CM.CLEJA.10.HN,2019-12-24 20:01:30.970000,0.61,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:01:28.310000,2019-12-24 20:01:32.190000,0.92,3.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,19,0.00011894114273385493
20191224.200130.99-P-CM.URMC.00.HH,2019-12-24 20:01:30.998393,0.79,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:01:30.908393,2019-12-24 20:01:37.298393,0.72,19.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,19,0.00032551780044517455
20191224.200135.18-S-CM.URMC.00.HH,2019-12-24 20:01:35.188393,0.29,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:01:30.908393,2019-12-24 20:01:37.298393,0.72,8.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,19,0.000406905130389544
20191224.200143.99-P-CM.ORTC.00.HH,2019-12-24 20:01:43.998393,0.13,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:01:43.538393,2019-12-24 20:02:09.348393,0.48,1.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,19,0.0006203639623485591
20191224.200308.77-P-CM.CLEJA.10.HN,2019-12-24 20:03:08.770000,0.88,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:03:08.730000,2019-12-24 20:03:12.680000,0.91,28.0,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,20,8.137991977191389e-05
20191224.200311.08-P-CM.URMC.00.HH,2019-12-24 20:03:11.088393,0.53,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:03:11.058393,2019-12-24 20:03:16.378393,0.24,23.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,20,0.00011894114273385493
20191224.200311.49-S-CM.CLEJA.10.HN,2019-12-24 20:03:11.490000,0.52,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:03:08.730000,2019-12-24 20:03:12.680000,0.91,4.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,20,0.00032551780044517455
20191224.200315.03-S-CM.URMC.00.HH,2019-12-24 20:03:15.038393,0.2,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:03:11.058393,2019-12-24 20:03:16.378393,0.24,13.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,20,0.000406905130389544
20191224.200326.46-P-CM.ORTC.00.HH,2019-12-24 20:03:26.468393,0.21,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:03:25.858393,2019-12-24 20:03:52.568393,0.77,2.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,20,0.0006203639623485591
20191224.200328.11-P-CM.CHI.00.HH,2019-12-24 20:03:28.118394,0.28,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:03:27.848394,2019-12-24 20:03:53.858394,0.84,4.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,20,0.0007655215316410832
20191224.200341.86-S-CM.ORTC.00.HH,2019-12-24 20:03:41.868393,0.22,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:03:25.858393,2019-12-24 20:03:52.568393,0.77,3.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,20,7.80677613353015e-05
20191224.200502.32-P-CM.CLEJA.10.HN,2019-12-24 20:05:02.320000,0.61,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:02.090000,2019-12-24 20:05:06.170000,0.87,16.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,21,8.137991977191389e-05
20191224.200503.99-P-CM.URMC.00.HH,2019-12-24 20:05:03.998393,0.82,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:03.898393,2019-12-24 20:05:08.858393,0.8,21.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,21,0.00011894114273385493
20191224.200504.99-S-CM.CLEJA.10.HN,2019-12-24 20:05:04.990000,0.7,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:02.090000,2019-12-24 20:05:06.170000,0.87,3.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,21,0.00032551780044517455
20191224.200507.38-S-CM.URMC.00.HH,2019-12-24 20:05:07.388393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:03.898393,2019-12-24 20:05:08.858393,0.8,13.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,21,0.000406905130389544
20191224.200519.92-P-CM.ORTC.00.HH,2019-12-24 20:05:19.928393,0.75,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:19.818393,2019-12-24 20:05:47.568393,0.89,14.6,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,21,0.0006203639623485591
20191224.200522.09-P-CM.CHI.00.HH,2019-12-24 20:05:22.098394,0.58,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:21.738394,2019-12-24 20:05:48.328394,0.94,17.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,21,0.0007655215316410832
20191224.200535.92-S-CM.ORTC.00.HH,2019-12-24 20:05:35.928393,0.19,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:19.818393,2019-12-24 20:05:47.568393,0.89,5.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,21,7.80677613353015e-05
20191224.200516.30-P-CM.CLEJA.10.HN,2019-12-24 20:05:16.300000,0.04,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:16.570000,2019-12-24 20:05:19.780000,0.14,16.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,22,8.137991977191389e-05
