pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,id,event_idx,prob_gamma
20191224.201343.28-P-CM.ORTC.00.HH,2019-12-24 20:13:43.288393,0.6,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:13:43.018393,2019-12-24 20:14:11.218393,0.97,5.9,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,11,8.232169860340049e-06
20191224.201345.60-P-CM.CHI.00.HH,2019-12-24 20:13:45.608394,0.52,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:13:45.298394,2019-12-24 20:14:11.478394,0.92,3.3,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,11,1.083986087858577e-05
20191224.201403.12-S-CM.ORTC.00.HH,2019-12-24 20:14:03.128393,0.42,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:13:43.018393,2019-12-24 20:14:11.218393,0.97,9.8,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,11,7.70645104884309e-06
20191224.201403.76-S-CM.CHI.00.HH,2019-12-24 20:14:03.768394,0.49,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:13:45.298394,2019-12-24 20:14:11.478394,0.92,5.0,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,11,3.2489015124753175e-06
20191224.202331.40-P-CM.URMC.00.HH,2019-12-24 20:23:31.408393,0.27,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:23:31.198393,2019-12-24 20:23:36.968393,0.9,22.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,12,1.965125602997957e-06
20191224.202335.14-S-CM.URMC.00.HH,2019-12-24 20:23:35.148393,0.62,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:23:31.198393,2019-12-24 20:23:36.968393,0.9,13.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,12,2.4283749093416853e-06
20191224.202347.32-P-CM.ORTC.00.HH,2019-12-24 20:23:47.328393,0.55,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:23:47.048393,2019-12-24 20:24:10.168393,0.67,23.0,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,12,8.232169860340049e-06
20191224.202349.05-P-CM.CHI.00.HH,2019-12-24 20:23:49.058394,0.11,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:23:48.618394,2019-12-24 20:23:59.608394,0.17,23.8,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,12,1.083986087858577e-05
20191224.202403.11-S-CM.ORTC.00.HH,2019-12-24 20:24:03.118393,0.17,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:23:47.048393,2019-12-24 20:24:10.168393,0.67,2.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,12,7.70645104884309e-06
20191224.203216.25-P-CM.URMC.00.HH,2019-12-24 20:32:16.258393,0.72,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:32:16.098393,2019-12-24 20:32:22.578393,0.54,18.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,13,1.965125602997957e-06
20191224.203220.39-S-CM.URMC.00.HH,2019-12-24 20:32:20.398393,0.15,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:32:16.098393,2019-12-24 20:32:22.578393,0.54,11.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,13,2.4283749093416853e-06
20191224.203230.99-P-CM.ORTC.00.HH,2019-12-24 20:32:30.998393,0.86,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:32:30.888393,2019-12-24 20:32:53.298393,0.97,5.4,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,13,8.232169860340049e-06
20191224.203232.98-P-CM.CHI.00.HH,2019-12-24 20:32:32.988394,0.9,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:32:32.918394,2019-12-24 20:32:57.748394,0.95,7.5,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,13,1.083986087858577e-05
20191224.203246.69-S-CM.ORTC.00.HH,2019-12-24 20:32:46.698393,0.47,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:32:30.888393,2019-12-24 20:32:53.298393,0.97,2.3,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,13,7.70645104884309e-06
20191224.203248.60-S-CM.CHI.00.HH,2019-12-24 20:32:48.608394,0.02,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:32:32.918394,2019-12-24 20:32:57.748394,0.95,-0.2,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,13,3.2489015124753175e-06
20191224.203917.61-P-CM.URMC.00.HH,2019-12-24 20:39:17.618393,0.07,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:39:17.958393,2019-12-24 20:39:29.228393,0.2,9.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,14,1.965125602997957e-06
20191224.203921.50-S-CM.URMC.00.HH,2019-12-24 20:39:21.508393,0.06,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:39:17.958393,2019-12-24 20:39:29.228393,0.2,11.4,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,14,2.4283749093416853e-06
20191224.203933.92-P-CM.ORTC.00.HH,2019-12-24 20:39:33.928393,0.16,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:39:27.678393,2019-12-24 20:40:02.518393,0.54,3.5,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,14,8.232169860340049e-06
20191224.203935.89-P-CM.CHI.00.HH,2019-12-24 20:39:35.898394,0.02,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:39:35.458394,2019-12-24 20:39:40.968394,0.13,5.2,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,14,1.083986087858577e-05
20191224.203953.10-S-CM.ORTC.00.HH,2019-12-24 20:39:53.108393,0.46,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:39:27.678393,2019-12-24 20:40:02.518393,0.54,6.4,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,14,7.70645104884309e-06
20191224.203953.66-S-CM.CHI.00.HH,2019-12-24 20:39:53.668394,0.02,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:39:42.698394,2019-12-24 20:40:03.638394,0.15,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,14,3.2489015124753175e-06
20191224.205041.80-P-CM.URMC.00.HH,2019-12-24 20:50:41.808393,0.22,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:50:41.758393,2019-12-24 20:50:47.128393,0.15,25.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,15,1.965125602997957e-06
20191224.205045.77-S-CM.URMC.00.HH,2019-12-24 20:50:45.778393,0.13,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:50:41.758393,2019-12-24 20:50:47.128393,0.15,13.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,15,2.4283749093416853e-06
20191224.205059.93-P-CM.CHI.00.HH,2019-12-24 20:50:59.938394,0.36,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 20:50:59.238394,2019-12-24 20:51:25.508394,0.64,8.1,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,15,8.232169860340049e-06
20191224.205107.52-S-CM.ORTC.00.HH,2019-12-24 20:51:07.528393,0.02,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:50:56.948393,2019-12-24 20:51:19.388393,0.9,0.9,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,15,1.083986087858577e-05
20191224.205117.99-S-CM.CHI.00.HH,2019-12-24 20:51:17.998394,0.22,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 20:50:59.238394,2019-12-24 20:51:25.508394,0.64,3.4,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,15,7.70645104884309e-06
20191224.211039.91-P-CM.URMC.00.HH,2019-12-24 21:10:39.918393,0.84,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 21:10:39.778393,2019-12-24 21:10:46.088393,0.94,30.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,16,1.965125602997957e-06
20191224.211044.16-S-CM.URMC.00.HH,2019-12-24 21:10:44.168393,0.49,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-24 21:10:39.778393,2019-12-24 21:10:46.088393,0.94,10.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,16,2.4283749093416853e-06
20191224.211055.14-P-CM.ORTC.00.HH,2019-12-24 21:10:55.148393,0.85,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 21:10:54.988393,2019-12-24 21:11:18.168393,0.84,24.6,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,16,8.232169860340049e-06
20191224.211056.80-P-CM.CHI.00.HH,2019-12-24 21:10:56.808393,0.69,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-24 21:10:56.658393,2019-12-24 21:11:20.918393,0.58,19.0,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,16,1.083986087858577e-05
